Hour,Day,Month,Year,CrashCount,Maximum_Temperature,Temperature,Wind_Chill,Heat_Index,Precipitation,Snow,Snow_Depth,Wind_Speed,Wind_Direction,Wind_Gust,Visibility,Cloud_Cover,Relative_Humidity
0,1,1,2016,3,46.0,42.1,31.3,0.0,0.0,0.0,0.0,12.4,314.29,0.0,9.9,73.4,57.830000000000005
0,1,1,2017,3,55.0,46.0,36.4,0.0,0.0,0.0,0.0,12.699999999999998,142.17,24.2,9.9,60.5,51.82
0,1,1,2018,3,23.899999999999995,18.4,0.6999999999999998,0.0,0.0,0.0,0.0,19.2,315.63,26.399999999999995,9.9,24.8,47.15
0,1,1,2019,5,63.9,56.5,43.9,0.0,0.17,0.0,0.0,18.7,283.17,29.5,9.2,69.0,68.71
0,1,2,2017,4,50.4,42.5,27.7,0.0,0.0,0.0,0.0,10.6,194.83,0.0,9.9,66.7,65.43
0,1,2,2018,5,53.8,45.6,31.8,0.0,0.01,0.0,0.0,15.0,204.42,24.2,9.9,94.0,48.35
0,1,2,2019,4,23.9,21.5,8.2,0.0,0.05,0.67,0.97,10.2,56.83,0.0,7.5,85.0,65.59
0,1,3,2016,2,64.8,52.8,38.4,0.0,0.01,0.0,0.0,18.3,153.17,30.0,9.9,42.2,57.15
0,1,3,2017,7,77.0,64.10000000000001,0.0,0.0,0.049999999999999996,0.0,0.0,26.0,203.37999999999997,44.89999999999999,8.9,70.39999999999999,77.42
0,1,3,2018,3,55.0,51.79999999999999,48.29999999999999,0.0,0.09000000000000001,0.0,0.0,9.0,121.04,0.0,8.6,95.0,83.01
0,1,3,2019,7,38.699999999999996,35.699999999999996,25.800000000000004,0.0,0.58,0.44,1.18,13.299999999999999,59.5,0.0,8.6,95.0,80.23
0,1,4,2016,4,82.0,71.9,0.0,81.9,0.05,0.0,0.0,21.4,201.58,31.1,9.8,85.4,67.68
0,1,4,2017,10,60.0,52.60000000000001,43.10000000000001,0.0,0.009999999999999998,0.0,0.0,22.400000000000002,325.75,31.6,9.900000000000002,78.29999999999998,70.37
0,1,4,2018,3,65.8,55.6,44.20000000000001,0.0,0.0,0.0,0.0,16.7,221.75,24.2,9.9,88.40000000000002,46.79
0,1,4,2019,2,50.9,41.4,23.5,0.0,0.0,0.0,0.0,20.0,298.38,36.9,9.9,28.1,34.32
0,1,5,2016,2,58.8,54.9,0.0,0.0,0.47,0.0,0.0,10.0,129.17,0.0,8.2,99.8,91.53
0,1,5,2017,4,83.8,74.4,0.0,86.3,0.0,0.0,0.0,21.5,159.92,33.5,9.8,72.6,74.17
0,1,5,2018,3,82.0,66.2,47.79999999999999,79.7,0.0,0.0,0.0,10.5,230.67,19.7,9.9,1.2,36.29
0,1,5,2019,2,69.7,63.7,0.0,0.0,0.0,0.0,0.0,14.3,84.63,21.8,9.9,86.9,76.02
0,1,6,2016,5,86.0,77.3,0.0,87.2,0.0,0.0,0.0,17.5,135.17,0.0,9.7,69.5,72.28
0,1,6,2017,6,83.60000000000001,73.60000000000001,0.0,81.8,0.0,0.0,0.0,15.4,274.04,26.400000000000002,9.9,42.6,57.5
0,1,6,2018,7,88.79999999999998,79.3,0.0,92.60000000000001,0.0,0.0,0.0,12.099999999999998,176.21,0.0,9.799999999999999,76.60000000000001,72.36
0,1,6,2019,9,85.60000000000001,76.7,0.0,83.8,0.0,0.0,0.0,12.0,188.5,0.0,9.9,66.60000000000001,57.89
0,1,7,2016,7,87.89999999999999,77.7,0.0,93.89999999999999,0.32,0.0,0.0,13.0,174.12999999999997,27.699999999999996,9.700000000000001,76.10000000000001,77.24
0,1,7,2017,8,91.10000000000001,81.60000000000001,0.0,100.5,0.64,0.0,0.0,21.099999999999998,160.13,33.6,9.700000000000001,65.5,74.73
0,1,7,2018,3,92.90000000000002,83.5,0.0,99.8,0.0,0.0,0.0,12.4,178.75,0.0,9.9,40.9,68.71
0,1,7,2019,5,87.0,78.6,0.0,85.4,0.0,0.0,0.0,11.7,193.67,19.7,9.9,44.0,46.06
0,1,8,2016,2,91.7,82.5,0.0,97.7,0.0,0.0,0.0,13.0,174.83,0.0,9.9,78.2,70.64
0,1,8,2018,3,87.90000000000002,80.9,0.0,94.59999999999998,0.26,0.0,0.0,18.9,198.0,26.399999999999995,9.8,72.2,75.69
0,1,8,2019,2,90.6,80.0,0.0,93.2,0.0,0.0,0.0,12.1,135.58,0.0,9.9,57.4,65.75
0,1,9,2015,3,94.5,81.8,0.0,97.09999999999998,0.0,0.0,0.0,8.1,171.33,0.0,9.9,51.1,68.84
0,1,9,2016,7,83.0,77.3,0.0,86.60000000000001,0.03,0.0,0.0,14.599999999999998,165.46,0.0,9.9,88.89999999999999,77.64
0,1,9,2017,6,73.8,66.0,0.0,0.0,0.0,0.0,0.0,18.599999999999998,44.17000000000001,20.8,9.9,75.2,61.34000000000001
0,1,9,2018,6,86.8,78.89999999999999,0.0,94.3,0.9900000000000001,0.0,0.0,14.700000000000001,71.83,33.300000000000004,9.4,89.7,81.63
0,1,9,2019,5,81.9,76.6,0.0,84.1,0.0,0.0,0.0,11.0,91.42,0.0,9.9,70.4,70.15
0,1,10,2015,7,64.0,58.199999999999996,0.0,0.0,0.7199999999999999,0.0,0.0,17.400000000000002,102.71000000000001,24.199999999999996,5.8999999999999995,99.79999999999998,91.39999999999999
0,1,10,2016,1,66.3,64.9,0.0,0.0,0.21,0.0,0.0,13.6,50.83,20.8,7.4,98.1,98.01
0,1,10,2017,5,69.8,60.3,0.0,0.0,0.0,0.0,0.0,14.4,113.04,0.0,9.9,10.2,59.82000000000001
0,1,10,2018,3,81.0,71.1,0.0,83.4,0.0,0.0,0.0,10.9,181.46,0.0,9.9,34.9,78.52
0,1,10,2019,2,86.0,76.4,0.0,89.3,0.0,0.0,0.0,11.5,187.08,0.0,9.9,48.9,68.53
0,1,11,2015,10,64.75,58.35,0.0,0.0,0.18000000000000002,0.0,0.0,9.0,184.85500000000002,12.35,9.7,86.0,80.835
0,1,11,2016,3,60.9,54.29999999999999,44.6,0.0,0.0,0.0,0.0,10.2,117.67,0.0,9.8,92.90000000000002,73.51
0,1,11,2017,5,62.9,52.9,41.3,0.0,0.0,0.0,0.0,10.0,62.71,0.0,9.9,67.2,74.06
0,1,11,2018,5,74.0,64.3,0.0,0.0,0.0,0.0,0.0,23.2,192.0,30.5,9.9,69.8,73.56
0,1,11,2019,2,55.9,48.9,37.9,0.0,0.1,0.0,0.0,24.5,296.79,39.9,9.8,19.1,50.76
0,1,12,2015,9,58.800000000000004,52.89999999999999,46.199999999999996,0.0,0.21,0.0,0.0,13.599999999999998,142.46,0.0,3.8000000000000003,80.60000000000001,95.68
0,1,12,2016,4,53.7,47.6,37.6,0.0,0.0,0.0,0.0,19.0,302.88,28.0,9.9,67.8,47.0
0,1,12,2017,3,52.0,43.79999999999999,31.899999999999995,0.0,0.0,0.0,0.0,7.8,82.46,0.0,9.9,44.79999999999999,74.49
0,1,12,2018,9,57.0,49.699999999999996,39.800000000000004,0.0,0.14,0.0,0.0,11.0,184.57999999999998,0.0,4.8,99.29999999999998,91.66999999999999
0,1,12,2019,4,43.9,41.3,30.8,0.0,0.03,0.0,0.0,14.7,323.42,22.1,9.9,70.9,81.23
0,2,1,2016,2,47.9,39.8,27.5,0.0,0.0,0.0,0.0,10.1,235.08,18.3,9.9,7.1,54.59
0,2,1,2017,3,46.5,43.4,34.7,0.0,0.3499999999999999,0.0,0.0,10.800000000000002,36.04,0.0,5.1,97.90000000000002,91.79
0,2,1,2018,1,25.9,18.4,-1.1,0.0,0.0,0.0,0.0,13.8,269.92,20.8,9.9,6.1,42.95
0,2,1,2019,1,47.6,45.3,40.1,0.0,0.0,0.0,0.0,9.8,155.54,0.0,9.9,93.6,68.78
0,2,2,2016,8,51.10000000000001,43.60000000000001,30.699999999999996,0.0,0.0,0.0,0.66,11.400000000000002,133.25,0.0,9.9,51.300000000000004,66.17
0,2,2,2017,8,48.699999999999996,43.60000000000001,28.699999999999996,0.0,0.0,0.0,0.0,16.8,267.21,25.0,9.9,56.0,49.24
0,2,2,2018,1,42.9,30.7,8.6,0.0,0.05,0.0,0.0,24.0,295.21,34.4,9.9,56.0,51.92
0,2,2,2019,2,39.8,28.3,11.8,0.0,0.0,0.44,1.21,11.0,191.88,0.0,9.8,47.1,70.88
0,2,3,2015,1,44.7,38.1,26.9,0.0,0.0,0.0,4.33,20.8,246.63,33.3,6.8,50.1,61.09
0,2,3,2016,5,59.2,43.3,23.7,0.0,0.11000000000000001,0.0,0.0,34.4,297.29,43.1,9.8,43.4,49.69
0,2,3,2017,9,61.89999999999999,49.39999999999999,33.0,0.0,0.04,0.0,0.0,27.0,290.33,41.4,9.9,43.89999999999999,39.29
0,2,3,2018,7,51.89999999999999,44.800000000000004,28.199999999999996,0.0,0.29,0.0,0.0,43.0,311.71,59.800000000000004,9.6,94.39999999999999,48.10000000000001
0,2,3,2019,4,46.9,41.5,27.9,0.0,0.06,0.0,0.32,11.6,314.46,0.0,8.3,89.5,75.32
0,2,4,2016,10,71.79999999999998,57.8,40.89999999999999,0.0,0.09999999999999999,0.0,0.0,31.1,207.32999999999998,58.7,9.700000000000001,93.89999999999999,61.04
0,2,4,2017,6,64.89999999999999,54.699999999999996,39.300000000000004,0.0,0.0,0.0,0.0,18.0,269.58,24.2,9.9,43.300000000000004,49.12
0,2,4,2018,2,52.9,46.5,33.9,0.0,0.02,0.0,0.0,21.3,80.13,24.2,9.9,98.2,69.9
0,2,4,2019,4,48.6,43.9,34.3,0.0,0.04,0.0,0.0,12.0,102.04,0.0,9.9,75.7,57.1
0,2,5,2015,1,75.4,62.8,0.0,0.0,0.0,0.0,0.0,8.5,196.29,18.3,9.9,71.3,55.59
0,2,5,2016,2,76.1,62.7,0.0,0.0,1.24,0.0,0.0,21.1,105.46,49.4,7.5,83.8,87.68
0,2,5,2017,4,78.5,73.1,0.0,0.0,0.0,0.0,0.0,20.3,245.25,31.1,9.9,47.7,49.43
0,2,5,2018,7,89.79999999999998,72.60000000000001,0.0,85.79999999999998,0.0,0.0,0.0,15.400000000000002,194.0,26.099999999999998,9.9,37.0,41.65
0,2,5,2019,5,86.1,68.6,0.0,87.4,0.32,0.0,0.0,13.2,115.5,36.9,6.8,64.6,80.78
0,2,6,2016,6,80.8,73.60000000000001,0.0,83.5,0.0,0.0,0.0,9.1,108.08,0.0,9.9,80.2,76.89999999999999
0,2,6,2017,8,82.7,73.5,0.0,80.7,0.0,0.0,0.0,22.199999999999996,226.32999999999998,27.800000000000004,9.9,32.4,46.86000000000001
0,2,6,2018,2,84.5,76.8,0.0,89.0,0.09,0.0,0.0,13.6,213.08,17.2,9.8,88.3,78.93
0,2,6,2019,6,84.7,74.60000000000001,0.0,85.0,0.01,0.0,0.0,19.3,173.38,28.7,9.9,55.9,64.71
0,2,7,2016,7,80.0,75.2,0.0,0.0,0.0,0.0,0.0,15.599999999999998,279.33,20.7,9.9,53.5,54.949999999999996
0,2,7,2017,2,91.8,83.2,0.0,93.4,0.0,0.0,0.0,13.2,160.33,0.0,9.9,63.2,66.55
0,2,7,2019,5,93.6,79.8,0.0,99.1,0.24,0.0,0.0,13.5,197.08,33.3,9.8,48.0,64.35
0,2,8,2016,3,90.59999999999998,81.4,0.0,95.59999999999998,0.0,0.0,0.0,13.5,75.75,0.0,9.9,68.8,72.11
0,2,8,2017,3,89.7,80.6,0.0,94.3,0.0,0.0,0.0,15.199999999999998,156.38,25.3,9.9,56.5,69.63
0,2,8,2018,4,84.6,77.7,0.0,91.4,0.6,0.0,0.0,10.2,187.0,0.0,9.1,89.7,82.6
0,2,8,2019,7,85.79999999999998,78.8,0.0,87.60000000000001,0.01,0.0,0.0,13.400000000000002,138.63,0.0,9.9,63.60000000000001,67.75
0,2,9,2015,4,92.0,82.7,0.0,95.2,0.0,0.0,0.0,9.3,204.25,21.9,9.3,80.1,66.56
0,2,9,2016,3,80.0,74.4,0.0,80.1,0.0,0.0,0.0,13.9,90.08,17.2,9.9,78.0,55.94
0,2,9,2017,3,63.9,61.70000000000001,0.0,0.0,0.7399999999999999,0.0,0.0,12.6,56.25,0.0,8.3,90.8,88.2
0,2,9,2018,3,88.90000000000002,80.4,0.0,96.90000000000002,0.0,0.0,0.0,6.900000000000001,177.71,0.0,9.9,71.2,76.54
0,2,10,2015,10,57.7,53.5,0.0,0.0,0.9800000000000002,0.0,0.0,22.5,23.670000000000005,32.10000000000001,6.9,99.89999999999999,91.20000000000002
0,2,10,2016,4,74.8,68.5,0.0,0.0,0.02,0.0,0.0,6.6,100.48,0.0,8.4,87.1,88.22
0,2,10,2017,2,73.0,62.7,0.0,0.0,0.0,0.0,0.0,10.7,107.25,0.0,9.9,23.2,67.99
0,2,10,2018,2,83.7,73.9,0.0,86.4,0.0,0.0,0.0,13.5,188.54,17.2,9.9,69.9,76.27
0,2,10,2019,4,96.9,83.6,0.0,98.0,0.0,0.0,0.0,13.8,222.46,18.5,9.9,58.4,61.85
0,2,11,2015,5,71.9,57.3,44.6,0.0,0.0,0.0,0.0,4.3,139.71,0.0,9.7,8.3,73.68
0,2,11,2016,3,73.2,61.20000000000001,0.0,0.0,0.0,0.0,0.0,7.900000000000001,182.21,0.0,9.9,82.8,83.5
0,2,11,2017,3,75.8,61.70000000000001,0.0,0.0,0.0,0.0,0.0,13.6,200.63,0.0,9.9,53.9,79.07
0,2,11,2018,3,73.0,67.7,0.0,0.0,0.7200000000000001,0.0,0.0,14.5,194.33,35.4,9.4,88.59999999999998,79.03
0,2,11,2019,5,55.0,45.4,33.1,0.0,0.0,0.0,0.0,12.9,163.38,0.0,9.9,8.1,59.46
0,2,12,2015,5,54.0,47.2,34.1,0.0,0.03,0.0,0.0,24.7,305.67,36.6,9.9,43.3,53.69
0,2,12,2016,8,49.89999999999999,45.5,35.6,0.0,0.0,0.0,0.0,18.3,298.75,29.400000000000002,9.9,65.7,51.269999999999996
0,2,12,2017,6,56.9,47.1,37.800000000000004,0.0,0.03,0.0,0.0,10.200000000000001,120.92,0.0,9.4,47.4,72.74
0,2,12,2018,4,61.8,54.5,42.5,0.0,0.0,0.0,0.0,14.7,276.63,23.0,9.0,68.3,64.96
0,3,1,2016,3,53.0,39.9,24.5,0.0,0.0,0.0,0.0,19.2,219.29,28.899999999999995,9.9,24.5,63.01
0,3,1,2017,3,46.0,44.29999999999999,37.7,0.0,0.81,0.0,0.0,9.2,159.04,0.0,4.7,97.3,96.34999999999998
0,3,1,2018,2,35.0,24.6,7.8,0.0,0.0,0.72,0.72,8.8,96.29,0.0,9.9,61.2,53.41
0,3,1,2019,2,50.9,46.5,41.4,0.0,0.0,0.0,0.0,17.5,216.75,23.0,9.9,72.2,64.07
0,3,2,2016,4,56.1,47.8,38.0,0.0,0.48,4.9,4.9,12.2,154.88,29.8,8.5,95.9,89.14
0,3,2,2017,6,38.800000000000004,35.6,21.0,0.0,0.0,0.0,0.0,18.2,327.75,27.8,9.9,85.2,36.29
0,3,2,2018,4,34.9,26.7,9.3,0.0,0.0,0.0,0.0,16.6,218.96,21.9,9.9,37.2,43.43
0,3,2,2019,3,55.70000000000001,39.8,25.0,0.0,0.0,0.94,1.18,6.7,45.169999999999995,0.0,9.4,59.1,68.26
0,3,3,2016,11,40.89999999999999,34.60000000000001,22.300000000000008,0.0,0.0,0.7400000000000001,0.7400000000000001,14.400000000000004,182.25,20.800000000000004,9.200000000000001,73.70000000000002,52.17
0,3,3,2017,2,42.9,38.2,21.9,0.0,0.01,0.0,0.0,27.6,300.21,38.5,9.9,60.2,44.82
0,3,3,2018,1,51.9,42.9,25.8,0.0,0.74,0.0,0.0,27.2,332.5,44.4,9.9,51.3,47.84
0,3,3,2019,1,46.6,40.9,28.9,0.0,0.45,0.0,0.0,12.8,113.88,0.0,8.3,98.5,68.07
0,3,4,2015,1,72.9,66.7,0.0,0.0,0.19,0.0,0.0,21.3,211.42,30.0,9.1,89.6,66.04
0,3,4,2016,2,53.9,45.1,25.4,0.0,0.21,0.0,0.0,37.5,270.96,48.2,9.9,43.8,38.69
0,3,4,2017,2,66.0,57.7,44.3,0.0,0.11,0.0,0.0,16.5,176.38,21.9,9.7,75.0,65.23
0,3,4,2018,3,54.79999999999999,48.29999999999999,39.4,0.0,0.01,0.0,0.0,13.5,168.71,0.0,9.9,97.40000000000002,75.25
0,3,4,2019,5,71.8,54.8,32.6,0.0,0.0,0.0,0.0,19.3,284.79,33.9,9.9,16.3,46.33
0,3,5,2015,1,83.4,68.6,0.0,81.0,0.0,0.0,0.0,9.8,213.42,17.2,9.9,49.7,50.22
0,3,5,2016,3,71.7,64.7,0.0,0.0,0.07,0.0,0.0,12.4,206.75,0.0,8.7,94.2,84.33
0,3,5,2017,6,65.8,62.9,0.0,0.0,0.0,0.0,0.0,23.7,307.13000000000005,30.7,9.9,44.699999999999996,40.82
0,3,5,2018,7,90.0,76.89999999999999,0.0,88.79999999999998,0.0,0.0,0.0,15.200000000000001,193.54,24.099999999999998,9.9,46.699999999999996,48.13
0,3,5,2019,7,78.10000000000001,71.0,0.0,0.0,0.0,0.0,0.0,12.900000000000002,83.67,29.599999999999998,9.700000000000001,47.89999999999999,78.89999999999999
0,3,6,2016,6,79.7,74.2,0.0,0.0,0.3,0.0,0.0,8.0,119.83,0.0,9.200000000000001,97.2,86.88
0,3,6,2017,5,84.5,72.8,0.0,82.9,0.0,0.0,0.0,14.8,250.58,23.3,9.9,44.8,50.02
0,3,6,2018,3,74.6,65.9,0.0,0.0,1.66,0.0,0.0,21.7,42.830000000000005,31.8,7.7,98.0,87.66000000000001
0,3,6,2019,5,75.5,68.4,0.0,0.0,0.0,0.0,0.0,18.1,309.83,27.5,9.9,38.7,46.54
0,3,7,2016,3,74.1,69.7,0.0,0.0,0.09000000000000001,0.0,0.0,9.5,151.88,0.0,9.9,96.40000000000002,72.24
0,3,7,2017,2,91.0,83.9,0.0,91.3,0.0,0.0,0.0,12.5,270.92,0.0,9.9,55.4,57.6
0,3,7,2018,5,96.0,88.1,0.0,109.5,0.0,0.0,0.0,13.9,145.58,20.8,9.8,50.9,66.38
0,3,7,2019,6,92.0,82.89999999999999,0.0,96.8,0.0,0.0,0.0,12.799999999999999,242.5,21.8,9.9,41.300000000000004,65.62
0,3,8,2016,7,82.8,76.89999999999999,0.0,84.5,0.0,0.0,0.0,9.799999999999999,82.42,0.0,9.9,80.60000000000001,68.44
0,3,8,2017,2,88.8,78.8,0.0,95.4,0.06,0.0,0.0,16.1,105.21,27.7,9.9,39.2,77.08
0,3,8,2018,6,83.3,77.2,0.0,88.10000000000001,0.28,0.0,0.0,15.6,182.88,23.0,9.299999999999999,90.0,83.01
0,3,8,2019,4,89.6,80.7,0.0,94.0,0.12,0.0,0.0,14.8,147.21,38.0,9.9,46.1,70.17
0,3,9,2015,6,94.0,81.89999999999999,0.0,98.10000000000001,0.01,0.0,0.0,12.700000000000001,226.54,24.2,9.9,36.5,65.63
0,3,9,2016,1,81.7,74.5,0.0,82.1,0.0,0.0,0.0,22.8,40.88,35.1,9.9,89.6,61.14
0,3,9,2017,2,78.9,69.4,0.0,0.0,0.0,0.0,0.0,12.1,271.79,20.8,8.8,64.6,76.31
0,3,9,2018,5,91.9,84.3,0.0,103.9,0.0,0.0,0.0,12.1,177.71,0.0,9.9,46.0,75.03
0,3,9,2019,3,87.7,78.6,0.0,87.40000000000002,0.0,0.0,0.0,10.9,178.96,0.0,9.9,40.0,63.24
0,3,10,2015,5,57.8,53.8,43.5,0.0,0.22000000000000003,0.0,0.0,21.9,35.83,29.4,5.7,100.0,93.54
0,3,10,2016,4,76.7,69.6,0.0,0.0,0.0,0.0,0.0,13.1,216.83,17.2,9.7,58.1,72.66
0,3,10,2017,4,74.6,64.5,0.0,0.0,0.0,0.0,0.0,8.9,94.38,0.0,9.9,23.6,68.63
0,3,10,2018,1,85.8,76.0,0.0,88.1,0.0,0.0,0.0,11.6,162.42,0.0,9.7,60.7,73.5
0,3,10,2019,3,80.5,76.5,0.0,83.4,0.0,0.0,0.0,12.199999999999998,93.38,0.0,9.9,87.09999999999998,77.18
0,3,11,2015,5,74.8,60.1,48.2,0.0,0.03,0.0,0.0,6.7,97.96,0.0,9.8,36.6,68.97
0,3,11,2016,8,82.0,67.89999999999999,0.0,81.60000000000001,0.0,0.0,0.0,16.3,247.88000000000005,21.900000000000002,8.799999999999999,86.10000000000001,75.67
0,3,11,2017,7,78.10000000000001,66.39999999999999,0.0,0.0,0.0,0.0,0.0,15.799999999999999,229.21,0.0,9.9,39.1,78.0
0,3,11,2018,4,60.0,55.2,46.4,0.0,0.04,0.0,0.0,19.4,285.83,31.3,9.9,54.9,59.24
0,3,11,2019,6,58.449999999999996,48.75,36.9,0.0,0.0,0.0,0.0,16.1,196.26999999999998,24.2,9.9,20.6,57.75
0,3,12,2015,1,52.8,43.9,32.9,0.0,0.0,0.0,0.0,10.4,246.29,0.0,9.9,23.6,60.69
0,3,12,2016,9,46.89999999999999,42.6,32.0,0.0,0.01,0.0,0.0,12.200000000000001,265.79,17.2,9.9,85.70000000000002,59.940000000000005
0,3,12,2017,2,55.9,45.2,34.4,0.0,0.0,0.0,0.0,10.2,95.79,0.0,9.3,56.8,72.8
0,3,12,2018,2,47.8,42.6,30.3,0.0,0.0,0.0,0.0,15.6,322.13,24.2,9.9,84.4,51.73
0,3,12,2019,1,48.7,42.2,31.2,0.0,0.01,0.0,0.0,13.0,260.71,18.3,9.9,40.8,67.02
0,4,1,2016,3,37.9,33.0,10.2,0.0,0.0,0.0,0.0,23.3,322.79,33.6,9.9,45.4,46.60999999999999
0,4,1,2017,8,56.699999999999996,47.300000000000004,30.400000000000002,0.0,0.01,0.0,0.0,16.0,259.5,29.900000000000002,6.6000000000000005,47.0,68.32
0,4,1,2018,2,26.8,23.8,1.9,0.0,0.31,0.43,1.15,28.2,298.21,43.5,7.3,76.3,61.85
0,4,1,2019,4,48.7,43.1,32.0,0.0,0.05,0.0,0.0,8.6,163.29,0.0,9.2,80.1,79.0
0,4,2,2016,7,57.10000000000001,49.800000000000004,35.5,0.0,0.15,0.0,1.7100000000000004,19.3,294.46,25.300000000000004,8.299999999999999,98.10000000000001,67.62
0,4,2,2017,7,39.699999999999996,32.199999999999996,15.400000000000002,0.0,0.0,0.0,0.0,17.900000000000002,279.58,29.0,9.9,33.0,36.050000000000004
0,4,2,2018,1,36.9,34.3,23.6,0.0,1.13,0.0,0.0,16.5,143.96,0.0,8.2,97.5,72.11
0,4,3,2016,4,40.9,36.6,24.3,0.0,0.07,0.44,1.18,18.6,185.46,23.7,7.8,99.7,74.92
0,4,3,2017,4,42.9,34.4,19.1,0.0,0.0,0.0,0.0,21.2,298.04,29.7,9.9,20.0,36.32
0,4,3,2018,4,52.8,43.4,26.7,0.0,0.0,0.0,0.0,22.6,319.54,29.2,9.9,35.9,41.42
0,4,3,2019,2,41.9,37.0,21.1,0.0,0.21,0.0,0.0,17.6,305.71,30.1,9.7,63.4,58.75
0,4,4,2016,1,73.2,57.3,37.9,0.0,0.07,0.0,0.0,23.5,213.54,33.8,9.9,62.4,51.92
0,4,4,2017,6,80.8,69.5,0.0,80.2,0.0,0.0,0.0,17.900000000000002,243.46,28.400000000000002,9.9,65.10000000000001,64.37
0,4,4,2018,5,70.0,55.4,36.6,0.0,0.0,0.0,0.0,30.0,232.33,45.5,9.8,68.4,58.05
0,4,4,2019,5,67.8,57.0,42.8,0.0,0.0,0.0,0.0,12.1,98.75,0.0,9.9,66.8,41.59
0,4,5,2016,5,59.9,56.5,0.0,0.0,0.09,0.0,0.0,15.2,56.46,0.0,9.6,99.1,87.21
0,4,5,2017,5,65.8,59.7,0.0,0.0,0.06,0.0,0.0,19.0,103.46,24.8,9.8,62.3,58.6
0,4,5,2018,10,89.89999999999999,77.60000000000001,0.0,89.10000000000001,0.0,0.0,0.0,17.599999999999998,191.63000000000002,27.699999999999996,9.900000000000002,78.89999999999999,56.90999999999998
0,4,5,2019,2,75.6,69.9,0.0,0.0,0.0,0.0,0.0,12.0,95.75,0.0,8.0,74.9,78.93
0,4,6,2016,6,81.89999999999999,75.2,0.0,86.5,0.0,0.0,0.0,13.1,159.67,0.0,9.299999999999999,94.7,83.7
0,4,6,2017,5,86.0,74.4,0.0,86.2,0.0,0.0,0.0,14.5,190.13,23.0,9.9,43.1,66.01
0,4,6,2019,7,76.8,67.3,0.0,0.0,0.0,0.0,0.0,13.200000000000001,220.75,21.900000000000002,9.9,29.400000000000002,43.089999999999996
0,4,7,2015,1,82.7,75.3,0.0,86.9,0.97,0.0,0.0,9.0,88.17,0.0,7.8,90.8,81.59
0,4,7,2016,6,74.0,70.89999999999999,0.0,0.0,0.27,0.0,0.0,12.6,189.46,0.0,8.4,96.3,89.79
0,4,7,2017,3,89.90000000000002,82.2,0.0,93.59999999999998,0.04,0.0,0.0,12.5,154.67,0.0,9.6,69.6,66.73
0,4,7,2018,8,92.5,85.79999999999998,0.0,100.39999999999999,0.0,0.0,0.0,11.200000000000001,126.13,0.0,9.9,75.2,66.55
0,4,7,2019,3,89.90000000000002,81.2,0.0,96.90000000000002,0.27,0.0,0.0,13.1,191.83,0.0,9.5,59.9,74.7
0,4,8,2016,6,84.39999999999999,77.3,0.0,85.10000000000001,0.0,0.0,0.0,8.799999999999999,96.0,0.0,9.9,52.300000000000004,64.51
0,4,8,2017,1,88.9,80.7,0.0,96.1,0.0,0.0,0.0,15.7,163.79,20.4,9.9,26.5,72.85
0,4,8,2018,6,88.89999999999999,79.8,0.0,91.7,0.09999999999999999,0.0,0.0,11.0,219.5,0.0,9.6,65.3,73.68
0,4,8,2019,3,91.0,83.2,0.0,92.40000000000002,0.0,0.0,0.0,11.0,234.71,17.2,9.9,65.8,58.85999999999999
0,4,9,2015,5,91.0,82.1,0.0,96.6,0.0,0.0,0.0,11.0,189.04,0.0,9.5,64.9,66.98
0,4,9,2016,1,82.5,74.5,0.0,80.9,0.0,0.0,0.0,13.6,54.17,19.7,9.9,70.9,54.13
0,4,9,2017,3,81.9,72.2,0.0,83.1,0.0,0.0,0.0,15.9,184.63,19.7,9.9,35.1,69.99
0,4,9,2018,4,93.6,84.3,0.0,102.9,0.0,0.0,0.0,16.4,130.79,0.0,9.9,55.1,73.86
0,4,9,2019,3,93.59999999999998,81.9,0.0,99.7,0.03,0.0,0.0,13.699999999999998,197.54,20.4,9.9,49.79999999999999,69.64
0,4,10,2015,4,59.0,57.0,0.0,0.0,0.01,0.0,0.0,21.7,33.88,29.6,9.2,100.0,84.08
0,4,10,2016,3,72.9,65.2,0.0,0.0,0.0,0.0,0.0,15.0,150.38,0.0,9.9,37.2,79.21
0,4,10,2017,2,75.8,65.6,0.0,0.0,0.0,0.0,0.0,13.5,182.67,0.0,9.9,14.1,75.62
0,4,10,2018,7,87.20000000000002,75.7,0.0,91.60000000000001,0.0,0.0,0.0,18.3,101.96000000000001,0.0,9.200000000000001,59.300000000000004,77.90999999999998
0,4,10,2019,6,78.89999999999999,72.60000000000001,0.0,0.0,0.0,0.0,0.0,20.0,229.0,30.099999999999998,9.9,46.699999999999996,57.19
0,4,11,2015,7,70.2,62.39999999999999,0.0,0.0,0.13,0.0,0.0,7.799999999999999,143.92,0.0,6.1000000000000005,74.60000000000001,93.14999999999999
0,4,11,2016,5,65.7,59.6,0.0,0.0,0.0,0.0,0.0,15.6,275.63,26.4,9.9,44.2,53.19
0,4,11,2017,1,62.9,54.7,44.2,0.0,0.5,0.0,0.0,18.0,54.17,23.0,9.5,77.2,69.98
0,4,11,2018,6,58.150000000000006,52.449999999999996,19.95,0.0,0.725,0.0,0.0,10.2,147.46,0.0,8.1,66.05,74.93
0,4,11,2019,2,63.2,52.4,41.7,0.0,0.0,0.0,0.0,8.8,164.38,0.0,9.9,50.4,71.81
